task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 1171 lambda-2048 272 229323 229051 1615239211141 1615239263605 52464 7654 44518 292 lambda-2048
mProject 1194 lambda-2048 295 232884 232589 1615239217666 1615239267215 49549 3978 45328 243 lambda-2048
mProject 1180 lambda-2048 281 233029 232748 1615239212420 1615239267368 54948 9102 45652 194 lambda-2048
mProject 1195 lambda-2048 296 233230 232934 1615239218151 1615239267571 49420 6533 42686 201 lambda-2048
mProject 1177 lambda-2048 278 233828 233550 1615239212345 1615239268055 55710 9296 46158 256 lambda-2048
mProject 1182 lambda-2048 283 233829 233546 1615239213157 1615239268090 54933 7658 47092 183 lambda-2048
mProject 1201 lambda-2048 305 234211 233906 1615239220529 1615239268550 48021 5571 42213 237 lambda-2048
mProject 1176 lambda-2048 277 234320 234043 1615239212344 1615239268659 56315 9391 46740 184 lambda-2048
mProject 1178 lambda-2048 279 234482 234203 1615239212347 1615239268820 56473 9347 46962 164 lambda-2048
mProject 1193 lambda-2048 295 234676 234381 1615239217304 1615239269011 51707 6356 45144 207 lambda-2048
mProject 1184 lambda-2048 285 234768 234483 1615239213171 1615239269109 55938 9380 46364 194 lambda-2048
mProject 1179 lambda-2048 280 234808 234528 1615239212401 1615239269146 56745 9303 47176 266 lambda-2048
mProject 1181 lambda-2048 282 234820 234538 1615239213163 1615239269158 55995 9154 46662 179 lambda-2048
mProject 1192 lambda-2048 294 234960 234666 1615239214373 1615239269297 54924 8474 46277 173 lambda-2048
mProject 1185 lambda-2048 286 235467 235181 1615239213284 1615239269676 56392 9092 47083 217 lambda-2048
mProject 1203 lambda-2048 307 235468 235161 1615239221791 1615239269794 48003 4892 42891 220 lambda-2048
mProject 1188 lambda-2048 290 235469 235179 1615239213812 1615239269804 55992 8705 47045 242 lambda-2048
mProject 1187 lambda-2048 289 235508 235219 1615239213780 1615239269841 56061 8632 47271 158 lambda-2048
mProject 1186 lambda-2048 288 236185 235897 1615239213797 1615239270341 56544 9061 47288 195 lambda-2048
mProject 1197 lambda-2048 298 236188 235890 1615239218793 1615239270508 51715 5626 45892 197 lambda-2048
mProject 1202 lambda-2048 306 236594 236288 1615239220531 1615239270791 50260 6058 44003 199 lambda-2048
mProject 1198 lambda-2048 300 237412 237112 1615239218931 1615239271613 52682 6320 46111 251 lambda-2048
mProject 1200 lambda-2048 304 237421 237117 1615239219912 1615239271762 51850 6384 45270 196 lambda-2048
mProject 1206 lambda-2048 311 237926 237615 1615239225849 1615239272162 46313 2368 43787 158 lambda-2048
mProject 1189 lambda-2048 291 238745 238454 1615239213852 1615239272925 59073 8893 49984 196 lambda-2048
mProject 1209 lambda-2048 315 238780 238465 1615239229001 1615239273117 44116 2175 41758 183 lambda-2048
mProject 1207 lambda-2048 312 238782 238470 1615239227899 1615239273121 45222 2080 42950 192 lambda-2048
mProject 1205 lambda-2048 310 239862 239552 1615239224626 1615239274201 49575 5120 44281 174 lambda-2048
mProject 1208 lambda-2048 314 240846 240532 1615239227902 1615239275186 47284 1789 45334 161 lambda-2048
mProject 1199 lambda-2048 301 241202 240901 1615239219148 1615239275452 56304 6156 49918 230 lambda-2048
mProject 1191 lambda-2048 293 241991 241698 1615239214278 1615239276330 62052 9012 52834 206 lambda-2048
mProject 1204 lambda-2048 309 241995 241686 1615239222575 1615239276332 53757 6727 46848 182 lambda-2048
mProject 1196 lambda-2048 297 242534 242237 1615239218782 1615239276694 57912 8195 49501 216 lambda-2048
mProject 1190 lambda-2048 292 245606 245314 1615239214279 1615239279824 65545 8837 56508 200 lambda-2048
mProject 1210 lambda-2048 316 249803 249487 1615239233361 1615239283967 50606 6487 43958 161 lambda-2048
mProject 1212 lambda-2048 318 252057 251739 1615239237313 1615239286386 49073 7350 41507 216 lambda-2048
mProject 1211 lambda-2048 317 252916 252599 1615239234862 1615239287256 52394 10367 41848 179 lambda-2048
mProject 1214 lambda-2048 320 254207 253887 1615239240393 1615239288398 48005 8643 39200 162 lambda-2048
