task id resource request_start request_end request_duration start end time downloaded executed uploaded type
picard-wrapper 2 lambda-5120 22428 28362 5934 1618278947099 1618278947562 463 0 463 0 lambda-5120
picard-wrapper 3 lambda-5120 28371 34299 5928 1618278952987 1618278954234 1247 0 1247 0 lambda-5120
picard-wrapper 4 lambda-5120 34307 40167 5860 1618278958855 1618278959350 495 0 495 0 lambda-5120
gatk-wrapper 5 lambda-5120 40180 232617 192437 1618278964721 1618279154011 189290 0 189289 0 lambda-5120
gatk-wrapper 6 lambda-5120 232629 270508 37879 1618279157323 1618279190483 33160 0 33160 0 lambda-5120
gatk-wrapper 17 lambda-5120 270576 337237 66661 1618279195459 1618279259529 64070 0 64070 0 lambda-5120
gatk-wrapper 11 lambda-5120 270567 342530 71963 1618279195477 1618279265608 70131 0 70131 0 lambda-5120
gatk-wrapper 22 lambda-5120 270582 343601 73019 1618279198598 1618279266686 68088 0 68088 0 lambda-5120
gatk-wrapper 14 lambda-5120 270571 347854 77283 1618279195443 1618279271075 75632 0 75631 0 lambda-5120
gatk-wrapper 13 lambda-5120 270570 347910 77340 1618279195445 1618279269101 73656 0 73656 0 lambda-5120
gatk-wrapper 18 lambda-5120 270577 348656 78079 1618279197418 1618279268502 71084 0 71083 0 lambda-5120
gatk-wrapper 19 lambda-5120 270578 348728 78150 1618279197108 1618279271650 74542 0 74542 0 lambda-5120
gatk-wrapper 23 lambda-5120 270584 348760 78176 1618279197408 1618279268124 70716 0 70716 0 lambda-5120
gatk-wrapper 12 lambda-5120 270569 353188 82619 1618279195448 1618279273401 77953 0 77953 0 lambda-5120
gatk-wrapper 15 lambda-5120 270573 353193 82620 1618279195459 1618279274666 79207 0 79207 0 lambda-5120
gatk-wrapper 16 lambda-5120 270575 353652 83077 1618279195461 1618279273790 78329 0 78328 0 lambda-5120
gatk-wrapper 20 lambda-5120 270579 353674 83095 1618279197407 1618279277303 79896 0 79896 0 lambda-5120
gatk-wrapper 21 lambda-5120 270580 353765 83185 1618279197501 1618279277743 80242 0 80242 0 lambda-5120
gatk-wrapper 10 lambda-5120 270566 353826 83260 1618279195477 1618279276248 80771 0 80771 0 lambda-5120
gatk-wrapper 8 lambda-5120 270591 354428 83837 1618279199004 1618279278252 79248 0 79248 0 lambda-5120
gatk-wrapper 26 lambda-5120 270589 354482 83893 1618279199240 1618279274688 75448 0 75448 0 lambda-5120
gatk-wrapper 25 lambda-5120 270587 354484 83897 1618279198925 1618279278552 79627 0 79627 0 lambda-5120
gatk-wrapper 9 lambda-5120 270592 354492 83900 1618279198750 1618279273304 74554 0 74553 0 lambda-5120
gatk-wrapper 24 lambda-5120 270585 364979 94394 1618279199131 1618279284878 85747 0 85747 0 lambda-5120
gatk-wrapper 7 lambda-5120 270590 375667 105077 1618279198830 1618279297720 98890 0 98889 0 lambda-5120
gatk-wrapper 38 lambda-5120 337249 391615 54366 1618279261944 1618279311082 49138 0 49138 0 lambda-5120
gatk-wrapper 32 lambda-5120 342552 396812 54260 1618279267218 1618279319829 52611 0 52610 0 lambda-5120
gatk-wrapper 43 lambda-5120 343611 397618 54007 1618279268169 1618279318755 50586 0 50586 0 lambda-5120
gatk-wrapper 39 lambda-5120 348662 402387 53725 1618279273235 1618279324987 51752 0 51752 0 lambda-5120
gatk-wrapper 44 lambda-5120 348767 402847 54080 1618279273375 1618279325469 52094 0 52094 0 lambda-5120
gatk-wrapper 35 lambda-5120 347865 407408 59543 1618279272559 1618279328136 55577 0 55577 0 lambda-5120
gatk-wrapper 34 lambda-5120 347918 407418 59500 1618279272604 1618279328550 55946 0 55946 0 lambda-5120
gatk-wrapper 42 lambda-5120 353774 413087 59313 1618279278600 1618279335442 56842 0 56842 0 lambda-5120
gatk-wrapper 40 lambda-5120 348739 418143 69404 1618279273340 1618279327198 53858 0 53858 0 lambda-5120
gatk-wrapper 46 lambda-5120 354503 418197 63694 1618279279128 1618279335557 56429 0 56429 0 lambda-5120
gatk-wrapper 47 lambda-5120 354498 418199 63701 1618279279071 1618279334528 55457 0 55457 0 lambda-5120
gatk-wrapper 30 lambda-5120 354508 418221 63713 1618279279143 1618279333129 53986 0 53986 0 lambda-5120
gatk-wrapper 31 lambda-5120 353835 418223 64388 1618279278601 1618279335413 56812 0 56812 0 lambda-5120
gatk-wrapper 36 lambda-5120 353205 418232 65027 1618279277767 1618279335869 58102 0 58102 0 lambda-5120
gatk-wrapper 29 lambda-5120 354438 418233 63795 1618279279107 1618279334364 55257 0 55257 0 lambda-5120
gatk-wrapper 41 lambda-5120 353682 418266 64584 1618279278424 1618279336349 57925 0 57925 0 lambda-5120
gatk-wrapper 37 lambda-5120 353660 418286 64626 1618279278462 1618279336162 57700 0 57700 0 lambda-5120
gatk-wrapper 33 lambda-5120 353199 419283 66084 1618279277750 1618279334514 56764 0 56764 0 lambda-5120
