task id resource request_start request_end request_duration start end time downloaded executed uploaded type
gatk-wrapper 27 lambda-3072 138702 171391 32689 1617141618814 1617141651173 32359 0 32359 0 lambda-3072
gatk-wrapper 35 lambda-3072 133995 172157 38162 1617141614206 1617141647373 33167 0 33167 0 lambda-3072
gatk-wrapper 43 lambda-3072 135025 172891 37866 1617141615273 1617141647736 32463 0 32463 0 lambda-3072
gatk-wrapper 47 lambda-3072 135035 172892 37857 1617141615275 1617141647671 32396 0 32396 0 lambda-3072
gatk-wrapper 46 lambda-3072 135112 172918 37806 1617141615410 1617141647744 32334 0 32333 0 lambda-3072
gatk-wrapper 28 lambda-3072 135028 172925 37897 1617141615275 1617141647644 32369 0 32369 0 lambda-3072
gatk-wrapper 45 lambda-3072 135017 173113 38096 1617141615271 1617141647701 32430 0 32430 0 lambda-3072
gatk-wrapper 29 lambda-3072 135116 173123 38007 1617141615420 1617141647947 32527 0 32527 0 lambda-3072
gatk-wrapper 30 lambda-3072 135146 173156 38010 1617141615496 1617141647848 32352 0 32352 0 lambda-3072
gatk-wrapper 36 lambda-3072 135162 173189 38027 1617141615491 1617141647913 32422 0 32422 0 lambda-3072
gatk-wrapper 44 lambda-3072 135238 173202 37964 1617141615520 1617141647975 32455 0 32455 0 lambda-3072
gatk-wrapper 31 lambda-3072 138073 176405 38332 1617141618207 1617141650639 32432 0 32432 0 lambda-3072
gatk-wrapper 33 lambda-3072 138048 176414 38366 1617141618216 1617141650594 32378 0 32378 0 lambda-3072
gatk-wrapper 40 lambda-3072 138100 176414 38314 1617141618203 1617141650522 32319 0 32319 0 lambda-3072
gatk-wrapper 41 lambda-3072 138597 176831 38234 1617141618722 1617141651172 32450 0 32450 0 lambda-3072
gatk-wrapper 39 lambda-3072 138682 176907 38225 1617141618823 1617141651376 32553 0 32553 0 lambda-3072
gatk-wrapper 42 lambda-3072 138704 176919 38215 1617141618818 1617141651228 32410 0 32410 0 lambda-3072
gatk-wrapper 48 lambda-3072 176925 209995 33070 1617141657156 1617141689613 32457 0 32457 0 lambda-3072
gatk-wrapper 49 lambda-3072 210005 243184 33179 1617141690584 1617141722916 32332 0 32332 0 lambda-3072
gatk-wrapper 51 lambda-3072 210008 248455 38447 1617141690608 1617141722938 32330 0 32330 0 lambda-3072
gatk-wrapper 50 lambda-3072 243219 281275 38056 1617141723448 1617141755849 32401 0 32401 0 lambda-3072
gatk-wrapper 52 lambda-3072 248459 281296 32837 1617141728640 1617141761038 32398 0 32398 0 lambda-3072
bwa-wrapper 1 lambda-3072 0 22531 22531 1617141762880 1617141783301 20421 0 20421 0 lambda-3072
picard-wrapper 2 lambda-3072 22544 23325 781 1617141785571 1617141785758 187 0 187 0 lambda-3072
picard-wrapper 3 lambda-3072 23413 24043 630 1617141786254 1617141786437 183 0 182 0 lambda-3072
picard-wrapper 4 lambda-3072 24056 24559 503 1617141786825 1617141786994 169 0 169 0 lambda-3072
gatk-wrapper 5 lambda-3072 24565 57822 33257 1617141787356 1617141820049 32693 0 32693 0 lambda-3072
gatk-wrapper 6 lambda-3072 57828 95606 37778 1617141820648 1617141853416 32768 0 32768 0 lambda-3072
gatk-wrapper 15 lambda-3072 95667 129059 33392 1617141858653 1617141891460 32807 0 32807 0 lambda-3072
gatk-wrapper 18 lambda-3072 95674 129197 33523 1617141858724 1617141891582 32858 0 32858 0 lambda-3072
gatk-wrapper 14 lambda-3072 95665 129199 33534 1617141858665 1617141891458 32793 0 32793 0 lambda-3072
gatk-wrapper 10 lambda-3072 95655 129264 33609 1617141858823 1617141891617 32794 0 32794 0 lambda-3072
gatk-wrapper 24 lambda-3072 95687 129393 33706 1617141858858 1617141891708 32850 0 32850 0 lambda-3072
gatk-wrapper 13 lambda-3072 95662 129396 33734 1617141858653 1617141891488 32835 0 32835 0 lambda-3072
gatk-wrapper 26 lambda-3072 95692 129414 33722 1617141858957 1617141891791 32834 0 32834 0 lambda-3072
gatk-wrapper 23 lambda-3072 95684 129422 33738 1617141858782 1617141891562 32780 0 32780 0 lambda-3072
gatk-wrapper 17 lambda-3072 95672 129459 33787 1617141858715 1617141891594 32879 0 32879 0 lambda-3072
gatk-wrapper 7 lambda-3072 95694 129473 33779 1617141858887 1617141891728 32841 0 32841 0 lambda-3072
gatk-wrapper 19 lambda-3072 95676 130511 34835 1617141858716 1617141891485 32769 0 32769 0 lambda-3072
gatk-wrapper 25 lambda-3072 95690 130565 34875 1617141858852 1617141891669 32817 0 32817 0 lambda-3072
gatk-wrapper 20 lambda-3072 95678 130619 34941 1617141858763 1617141891559 32796 0 32796 0 lambda-3072
gatk-wrapper 21 lambda-3072 95680 130626 34946 1617141858783 1617141891601 32818 0 32818 0 lambda-3072
gatk-wrapper 22 lambda-3072 95682 130670 34988 1617141858832 1617141891661 32829 0 32829 0 lambda-3072
gatk-wrapper 8 lambda-3072 95696 130736 35040 1617141858945 1617141891859 32914 0 32914 0 lambda-3072
gatk-wrapper 9 lambda-3072 95698 130761 35063 1617141858955 1617141891772 32817 0 32817 0 lambda-3072
gatk-wrapper 12 lambda-3072 95660 134016 38356 1617141858631 1617141891430 32799 0 32799 0 lambda-3072
gatk-wrapper 11 lambda-3072 95657 134032 38375 1617141858605 1617141891369 32764 0 32764 0 lambda-3072
gatk-wrapper 16 lambda-3072 95670 134298 38628 1617141858705 1617141891541 32836 0 32836 0 lambda-3072
gatk-wrapper 35 lambda-3072 129210 162080 32870 1617141892005 1617141924380 32375 0 32375 0 lambda-3072
gatk-wrapper 45 lambda-3072 129400 162199 32799 1617141892270 1617141924602 32332 0 32332 0 lambda-3072
gatk-wrapper 28 lambda-3072 129476 162659 33183 1617141892497 1617141924872 32375 0 32375 0 lambda-3072
gatk-wrapper 32 lambda-3072 134035 166873 32838 1617141896808 1617141929151 32343 0 32343 0 lambda-3072
gatk-wrapper 33 lambda-3072 134023 166888 32865 1617141896798 1617141929176 32378 0 32378 0 lambda-3072
gatk-wrapper 36 lambda-3072 129062 166941 37879 1617141891861 1617141924329 32468 0 32468 0 lambda-3072
gatk-wrapper 31 lambda-3072 129266 167154 37888 1617141892066 1617141924530 32464 0 32464 0 lambda-3072
gatk-wrapper 39 lambda-3072 129207 167180 37973 1617141891999 1617141924557 32558 0 32558 0 lambda-3072
gatk-wrapper 34 lambda-3072 129405 167373 37968 1617141892258 1617141924615 32357 0 32357 0 lambda-3072
gatk-wrapper 47 lambda-3072 129432 167506 38074 1617141892436 1617141924738 32302 0 32302 0 lambda-3072
gatk-wrapper 38 lambda-3072 129462 167535 38073 1617141892498 1617141924867 32369 0 32369 0 lambda-3072
gatk-wrapper 44 lambda-3072 129439 167566 38127 1617141892432 1617141924832 32400 0 32399 0 lambda-3072
gatk-wrapper 46 lambda-3072 130569 168181 37612 1617141893366 1617141925754 32388 0 32388 0 lambda-3072
gatk-wrapper 42 lambda-3072 130631 168252 37621 1617141893407 1617141925771 32364 0 32363 0 lambda-3072
gatk-wrapper 41 lambda-3072 130623 168255 37632 1617141893420 1617141925776 32356 0 32356 0 lambda-3072
