task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 207 lambda-128 12526 48474 35948 1615931678945 1615931711070 32125 740 31120 265 lambda-128
ellipsoids-openmp 58 lambda-128 13098 48475 35377 1615931679528 1615931712133 32605 778 31520 307 lambda-128
ellipsoids-openmp 88 lambda-128 13137 48476 35339 1615931679614 1615931711668 32054 721 31039 294 lambda-128
ellipsoids-openmp 79 lambda-128 13126 48477 35351 1615931679557 1615931710318 30761 741 29759 261 lambda-128
ellipsoids-openmp 92 lambda-128 13141 48478 35337 1615931679615 1615931711888 32273 779 31200 294 lambda-128
ellipsoids-openmp 23 lambda-128 13071 48479 35408 1615931679583 1615931711642 32059 759 31039 261 lambda-128
ellipsoids-openmp 95 lambda-128 13143 48484 35341 1615931679626 1615931712099 32473 779 31400 294 lambda-128
ellipsoids-openmp 91 lambda-128 13140 48491 35351 1615931679604 1615931710664 31060 720 30100 240 lambda-128
ellipsoids-openmp 396 lambda-128 12830 48492 35662 1615931679383 1615931711044 31661 721 30680 260 lambda-128
ellipsoids-openmp 86 lambda-128 13136 48494 35358 1615931679614 1615931711637 32023 759 30980 284 lambda-128
ellipsoids-openmp 123 lambda-128 12934 48510 35576 1615931679364 1615931710824 31460 760 30420 280 lambda-128
ellipsoids-openmp 266 lambda-128 12638 48513 35875 1615931679077 1615931711477 32400 760 31301 339 lambda-128
ellipsoids-openmp 90 lambda-128 13139 48514 35375 1615931679650 1615931711670 32020 760 30999 261 lambda-128
ellipsoids-openmp 83 lambda-128 13133 48514 35381 1615931679543 1615931711617 32074 759 31002 313 lambda-128
ellipsoids-openmp 93 lambda-128 13141 48526 35385 1615931679575 1615931711316 31741 741 30739 261 lambda-128
ellipsoids-openmp 98 lambda-128 13145 48533 35388 1615931679619 1615931711667 32048 760 30999 289 lambda-128
ellipsoids-openmp 87 lambda-128 13137 48535 35398 1615931679551 1615931711793 32242 741 31260 241 lambda-128
ellipsoids-openmp 236 lambda-128 12576 48539 35963 1615931679023 1615931712072 33049 778 32020 251 lambda-128
ellipsoids-openmp 233 lambda-128 12570 48547 35977 1615931678970 1615931711464 32494 740 31480 274 lambda-128
ellipsoids-openmp 271 lambda-128 12645 48548 35903 1615931679034 1615931711912 32878 797 31801 280 lambda-128
ellipsoids-openmp 96 lambda-128 13144 48550 35406 1615931679525 1615931711420 31895 765 30860 270 lambda-128
ellipsoids-openmp 245 lambda-128 12594 48552 35958 1615931679057 1615931711129 32072 793 30960 319 lambda-128
ellipsoids-openmp 331 lambda-128 12751 48553 35802 1615931679188 1615931710989 31801 780 30740 281 lambda-128
ellipsoids-openmp 213 lambda-128 12536 48560 36024 1615931678974 1615931711194 32220 740 31140 340 lambda-128
ellipsoids-openmp 270 lambda-128 12643 48562 35919 1615931679080 1615931710999 31919 759 30881 279 lambda-128
ellipsoids-openmp 221 lambda-128 12549 48576 36027 1615931678946 1615931711267 32321 740 31300 281 lambda-128
ellipsoids-openmp 370 lambda-128 12796 48578 35782 1615931679283 1615931711629 32346 780 31280 286 lambda-128
ellipsoids-openmp 317 lambda-128 12734 48586 35852 1615931679119 1615931710289 31170 701 30200 269 lambda-128
ellipsoids-openmp 392 lambda-128 12827 48589 35762 1615931679306 1615931710746 31440 740 30380 320 lambda-128
ellipsoids-openmp 318 lambda-128 12736 48593 35857 1615931679158 1615931711707 32549 740 31481 328 lambda-128
ellipsoids-openmp 217 lambda-128 12543 48597 36054 1615931678911 1615931709432 30521 720 29541 260 lambda-128
ellipsoids-openmp 390 lambda-128 12826 48599 35773 1615931679237 1615931711396 32159 759 31121 279 lambda-128
ellipsoids-openmp 347 lambda-128 12769 48604 35835 1615931679228 1615931711609 32381 740 31380 261 lambda-128
ellipsoids-openmp 120 lambda-128 12931 48609 35678 1615931679372 1615931710852 31480 759 30401 320 lambda-128
ellipsoids-openmp 106 lambda-128 12918 48613 35695 1615931679304 1615931712187 32883 760 31860 263 lambda-128
ellipsoids-openmp 398 lambda-128 12832 48614 35782 1615931679328 1615931710677 31349 720 30360 269 lambda-128
ellipsoids-openmp 215 lambda-128 12540 48615 36075 1615931678968 1615931711165 32197 740 31179 278 lambda-128
