task id resource request_start request_end request_duration start end time downloaded executed uploaded type
mProject 48 lambda-1024 75 96965 96890 1616021068611 1616021161120 92509 0 92509 0 lambda-1024
mProject 591 lambda-1024 137 96981 96844 1616021067886 1616021162037 94151 0 94151 0 lambda-1024
mProject 67 lambda-1024 118 97001 96883 1616021067826 1616021161304 93478 0 93478 0 lambda-1024
mProject 597 lambda-1024 142 97004 96862 1616021067968 1616021161275 93307 0 93307 0 lambda-1024
mProject 589 lambda-1024 136 97026 96890 1616021067953 1616021161934 93981 0 93980 0 lambda-1024
mProject 45 lambda-1024 71 97034 96963 1616021069120 1616021162172 93052 0 93052 0 lambda-1024
mProject 1219 lambda-1024 240 97049 96809 1616021068217 1616021162495 94278 0 94278 0 lambda-1024
mProject 648 lambda-1024 178 97072 96894 1616021068037 1616021161788 93751 0 93751 0 lambda-1024
mProject 600 lambda-1024 144 97074 96930 1616021067878 1616021160544 92666 0 92666 0 lambda-1024
mProject 56 lambda-1024 112 97102 96990 1616021067750 1616021160942 93192 0 93192 0 lambda-1024
mProject 1221 lambda-1024 241 97107 96866 1616021068796 1616021162007 93211 0 93211 0 lambda-1024
mProject 50 lambda-1024 108 97122 97014 1616021068765 1616021161895 93130 0 93130 0 lambda-1024
mProject 1185 lambda-1024 202 97144 96942 1616021068126 1616021160132 92006 0 92006 0 lambda-1024
mProject 595 lambda-1024 141 97146 97005 1616021067997 1616021161771 93774 0 93773 0 lambda-1024
mProject 646 lambda-1024 176 97170 96994 1616021068020 1616021161672 93652 0 93652 0 lambda-1024
mProject 24 lambda-1024 45 97176 97131 1616021067859 1616021162274 94415 0 94415 0 lambda-1024
mProject 21 lambda-1024 42 97188 97146 1616021067850 1616021159517 91667 0 91667 0 lambda-1024
mProject 28 lambda-1024 51 97213 97162 1616021068028 1616021159390 91362 0 91362 0 lambda-1024
mProject 1160 lambda-1024 186 97216 97030 1616021068082 1616021162216 94134 0 94134 0 lambda-1024
mProject 1230 lambda-1024 248 97245 96997 1616021068286 1616021159707 91421 0 91420 0 lambda-1024
mProject 633 lambda-1024 168 97250 97082 1616021068002 1616021161357 93355 0 93355 0 lambda-1024
mProject 40 lambda-1024 63 97260 97197 1616021068177 1616021160598 92421 0 92421 0 lambda-1024
mProject 581 lambda-1024 129 97281 97152 1616021067941 1616021162370 94429 0 94429 0 lambda-1024
mProject 603 lambda-1024 147 97291 97144 1616021068031 1616021160912 92881 0 92881 0 lambda-1024
mProject 1187 lambda-1024 204 97315 97111 1616021068152 1616021161271 93119 0 93119 0 lambda-1024
mProject 1238 lambda-1024 253 97324 97071 1616021068809 1616021162474 93665 0 93665 0 lambda-1024
mProject 1204 lambda-1024 231 97331 97100 1616021068136 1616021161016 92880 0 92879 0 lambda-1024
mProject 1224 lambda-1024 243 97350 97107 1616021068311 1616021161775 93464 0 93464 0 lambda-1024
mProject 1229 lambda-1024 247 97363 97116 1616021068298 1616021158915 90617 0 90617 0 lambda-1024
mProject 1234 lambda-1024 250 97383 97133 1616021068214 1616021161432 93218 0 93218 0 lambda-1024
mProject 617 lambda-1024 156 97399 97243 1616021067938 1616021156432 88494 0 88494 0 lambda-1024
mProject 1236 lambda-1024 252 97404 97152 1616021068293 1616021160861 92568 0 92568 0 lambda-1024
mProject 1210 lambda-1024 235 97422 97187 1616021068873 1616021162337 93464 0 93464 0 lambda-1024
mProject 41 lambda-1024 64 97435 97371 1616021068378 1616021159506 91128 0 91128 0 lambda-1024
mProject 42 lambda-1024 65 97453 97388 1616021068375 1616021161866 93491 0 93490 0 lambda-1024
mProject 1228 lambda-1024 246 97471 97225 1616021068301 1616021162551 94250 0 94249 0 lambda-1024
mProject 53 lambda-1024 110 97472 97362 1616021067863 1616021161071 93208 0 93208 0 lambda-1024
mProject 26 lambda-1024 48 97488 97440 1616021067887 1616021158750 90863 0 90863 0 lambda-1024
mProject 1215 lambda-1024 238 97500 97262 1616021068175 1616021160291 92116 0 92116 0 lambda-1024
mProject 640 lambda-1024 173 97521 97348 1616021068069 1616021161344 93275 0 93275 0 lambda-1024
mProject 615 lambda-1024 155 97541 97386 1616021067946 1616021156303 88357 0 88357 0 lambda-1024
mProject 1198 lambda-1024 223 97552 97329 1616021068189 1616021161039 92850 0 92850 0 lambda-1024
mProject 1212 lambda-1024 236 97570 97334 1616021068232 1616021162682 94450 0 94450 0 lambda-1024
mProject 1191 lambda-1024 211 97587 97376 1616021068142 1616021162394 94252 0 94252 0 lambda-1024
mProject 11 lambda-1024 30 97590 97560 1616021067742 1616021161900 94158 0 94157 0 lambda-1024
