task id resource request_start request_end request_duration start end time downloaded executed uploaded type
ellipsoids-openmp 239 lambda-128 13439 159417 145978 1615849093191 1615849122534 29343 89 29040 214 lambda-128
ellipsoids-openmp 157 lambda-128 13347 163512 150165 1615849057296 1615849094281 36985 90 36701 194 lambda-128
ellipsoids-openmp 36 lambda-128 13225 163525 150300 1615849062620 1615849093345 30725 109 30381 235 lambda-128
ellipsoids-openmp 271 lambda-128 13462 163520 150058 1615849084420 1615849124011 39591 98 39260 233 lambda-128
ellipsoids-openmp 165 lambda-128 13352 163617 150265 1615849055936 1615849093143 37207 759 36141 307 lambda-128
ellipsoids-openmp 183 lambda-128 13366 163656 150290 1615849058554 1615849093873 35319 93 35021 205 lambda-128
ellipsoids-openmp 162 lambda-128 13350 163676 150326 1615849048172 1615849085864 37692 778 36561 353 lambda-128
ellipsoids-openmp 189 lambda-128 13370 164307 150937 1615849066861 1615849102921 36060 740 35020 300 lambda-128
ellipsoids-openmp 184 lambda-128 13367 164333 150966 1615849072141 1615849102953 30812 92 30520 200 lambda-128
ellipsoids-openmp 231 lambda-128 13432 164407 150975 1615849072145 1615849103424 31279 758 30221 300 lambda-128
ellipsoids-openmp 280 lambda-128 13467 164832 151365 1615849093628 1615849124279 30651 69 30378 204 lambda-128
ellipsoids-openmp 296 lambda-128 13479 165011 151532 1615849084804 1615849125479 40675 90 40381 204 lambda-128
ellipsoids-openmp 294 lambda-128 13477 164997 151520 1615849089691 1615849129072 39381 759 38360 262 lambda-128
ellipsoids-openmp 304 lambda-128 13485 165128 151643 1615849096443 1615849126269 29826 96 29540 190 lambda-128
ellipsoids-openmp 301 lambda-128 13483 165259 151776 1615849097962 1615849127530 29568 83 29237 248 lambda-128
ellipsoids-openmp 309 lambda-128 13489 165226 151737 1615849091695 1615849126838 35143 102 34861 180 lambda-128
ellipsoids-openmp 311 lambda-128 13490 165273 151783 1615849096831 1615849128228 31397 279 30920 198 lambda-128
ellipsoids-openmp 215 lambda-128 13421 165371 151950 1615849089312 1615849128011 38699 799 37621 279 lambda-128
ellipsoids-openmp 286 lambda-128 13472 166411 152939 1615849089049 1615849128509 39460 779 38321 360 lambda-128
ellipsoids-openmp 292 lambda-128 13476 166508 153032 1615849089281 1615849129459 40178 798 39080 300 lambda-128
ellipsoids-openmp 293 lambda-128 13477 166630 153153 1615849091856 1615849130944 39088 117 38762 209 lambda-128
ellipsoids-openmp 310 lambda-128 13489 166801 153312 1615849097849 1615849130173 32324 102 31981 241 lambda-128
ellipsoids-openmp 308 lambda-128 13488 166796 153308 1615849097122 1615849128586 31464 109 31141 214 lambda-128
ellipsoids-openmp 313 lambda-128 13492 166882 153390 1615849098148 1615849127942 29794 94 29480 220 lambda-128
ellipsoids-openmp 316 lambda-128 13494 166942 153448 1615849098593 1615849126192 27599 66 27279 254 lambda-128
ellipsoids-openmp 320 lambda-128 13497 167033 153536 1615849098710 1615849128586 29876 76 29576 224 lambda-128
ellipsoids-openmp 355 lambda-128 13522 167683 154161 1615849089386 1615849126830 37444 820 36339 285 lambda-128
ellipsoids-openmp 364 lambda-128 13533 167845 154312 1615849094608 1615849129218 34610 81 34358 171 lambda-128
ellipsoids-openmp 380 lambda-128 13543 172618 159075 1615849101053 1615849132591 31538 760 30481 297 lambda-128
ellipsoids-openmp 390 lambda-128 13550 172893 159343 1615849108917 1615849138123 29206 93 28900 213 lambda-128
ellipsoids-openmp 394 lambda-128 13552 172933 159381 1615849104595 1615849135212 30617 88 30321 208 lambda-128
ellipsoids-openmp 330 lambda-128 13503 172998 159495 1615849098806 1615849133804 34998 110 34721 167 lambda-128
ellipsoids-openmp 395 lambda-128 13553 173658 160105 1615849109150 1615849138219 29069 99 28741 229 lambda-128
ellipsoids-openmp 238 lambda-128 13438 173755 160317 1615849097219 1615849134984 37765 94 37440 231 lambda-128
mean-pack-ell 407 lambda-128 165865 179130 13265 1615849133089 1615849139857 6768 6362 318 88 lambda-128
ellipsoids-openmp 346 lambda-128 13516 179190 165674 1615849102700 1615849140660 37960 740 36960 260 lambda-128
ellipsoids-openmp 254 lambda-128 13451 179256 165805 1615849097125 1615849133064 35939 72 35636 231 lambda-128
ellipsoids-openmp 267 lambda-128 13459 179320 165861 1615849104303 1615849144301 39998 100 39681 217 lambda-128
ellipsoids-openmp 51 lambda-128 13243 184135 170892 1615849114198 1615849144397 30199 758 29120 321 lambda-128
ellipsoids-openmp 351 lambda-128 13519 184201 170682 1615849116037 1615849145870 29833 91 29561 181 lambda-128
ellipsoids-openmp 284 lambda-128 13471 184267 170796 1615849094287 1615849131924 37637 81 37340 216 lambda-128
ellipsoids-openmp 403 lambda-128 13558 190629 177071 1615849122150 1615849154072 31922 112 31561 249 lambda-128
ellipsoids-openmp 50 lambda-128 13242 192201 178959 1615849112949 1615849151948 38999 759 37960 280 lambda-128
ellipsoids-openmp 367 lambda-128 13535 192268 178733 1615849121021 1615849157637 36616 83 36320 213 lambda-128
ellipsoids-openmp 371 lambda-128 13537 192331 178794 1615849121035 1615849151926 30891 113 30580 198 lambda-128
ellipsoids-openmp 52 lambda-128 13244 195856 182612 1615849115847 1615849145294 29447 95 29180 172 lambda-128
ellipsoids-openmp 295 lambda-128 13478 195864 182386 1615849108663 1615849138050 29387 80 29078 229 lambda-128
ellipsoids-openmp 302 lambda-128 13484 195929 182445 1615849110986 1615849140190 29204 84 28901 219 lambda-128
ellipsoids-openmp 298 lambda-128 13481 195952 182471 1615849104094 1615849135836 31742 102 31460 180 lambda-128
ellipsoids-openmp 376 lambda-128 13540 195998 182458 1615849121634 1615849156203 34569 109 34280 180 lambda-128
ellipsoids-openmp 48 lambda-128 13239 196018 182779 1615849123759 1615849153345 29586 113 29260 213 lambda-128
ellipsoids-openmp 381 lambda-128 13544 196059 182515 1615849125207 1615849160424 35217 100 34900 217 lambda-128
ellipsoids-openmp 315 lambda-128 13493 196124 182631 1615849098681 1615849134030 35349 77 35101 171 lambda-128
ellipsoids-openmp 319 lambda-128 13496 196188 182692 1615849102317 1615849133420 31103 761 30079 263 lambda-128
ellipsoids-openmp 323 lambda-128 13499 196315 182816 1615849105272 1615849139803 34531 124 34200 207 lambda-128
ellipsoids-openmp 322 lambda-128 13498 196250 182752 1615849113587 1615849144657 31070 80 30760 230 lambda-128
ellipsoids-openmp 324 lambda-128 13499 196380 182881 1615849111270 1615849140288 29018 102 28718 198 lambda-128
ellipsoids-openmp 331 lambda-128 13504 196449 182945 1615849114234 1615849149159 34925 83 34599 243 lambda-128
ellipsoids-openmp 398 lambda-128 13555 196573 183018 1615849111980 1615849150520 38540 778 37481 281 lambda-128
ellipsoids-openmp 340 lambda-128 13512 196511 182999 1615849116258 1615849146216 29958 71 29699 188 lambda-128
ellipsoids-openmp 338 lambda-128 13511 196636 183125 1615849104293 1615849134338 30045 99 29737 209 lambda-128
ellipsoids-openmp 342 lambda-128 13513 196699 183186 1615849101563 1615849140267 38704 90 38400 214 lambda-128
ellipsoids-openmp 44 lambda-128 13235 196762 183527 1615849115200 1615849156825 41625 760 40560 305 lambda-128
ellipsoids-openmp 347 lambda-128 13517 196830 183313 1615849110489 1615849139896 29407 74 29199 134 lambda-128
ellipsoids-openmp 345 lambda-128 13515 196897 183382 1615849109724 1615849138888 29164 63 28901 200 lambda-128
ellipsoids-openmp 206 lambda-128 13415 196930 183515 1615849088603 1615849129684 41081 760 40061 260 lambda-128
ellipsoids-openmp 348 lambda-128 13517 196959 183442 1615849116264 1615849145999 29735 94 29421 220 lambda-128
ellipsoids-openmp 349 lambda-128 13518 196972 183454 1615849105483 1615849140082 34599 98 34280 221 lambda-128
ellipsoids-openmp 350 lambda-128 13519 197001 183482 1615849115224 1615849145544 30320 740 29300 280 lambda-128
ellipsoids-openmp 352 lambda-128 13520 197047 183527 1615849114923 1615849145823 30900 760 29840 300 lambda-128
ellipsoids-openmp 353 lambda-128 13521 197072 183551 1615849117094 1615849148553 31459 739 30441 279 lambda-128
ellipsoids-openmp 360 lambda-128 13525 197103 183578 1615849120076 1615849150726 30650 112 29401 1137 lambda-128
ellipsoids-openmp 356 lambda-128 13522 197113 183591 1615849118401 1615849154554 36153 798 35081 274 lambda-128
ellipsoids-openmp 365 lambda-128 13534 197144 183610 1615849124390 1615849155804 31414 79 31121 214 lambda-128
ellipsoids-openmp 372 lambda-128 13538 197175 183637 1615849120962 1615849152256 31294 109 30936 249 lambda-128
ellipsoids-openmp 374 lambda-128 13539 197244 183705 1615849125000 1615849161225 36225 65 35940 220 lambda-128
ellipsoids-openmp 366 lambda-128 13534 197250 183716 1615849105561 1615849135326 29765 74 29518 173 lambda-128
ellipsoids-openmp 378 lambda-128 13542 197318 183776 1615849106137 1615849136718 30581 106 30268 207 lambda-128
ellipsoids-openmp 375 lambda-128 13540 197320 183780 1615849106429 1615849137541 31112 81 30858 173 lambda-128
ellipsoids-openmp 377 lambda-128 13541 197347 183806 1615849107164 1615849142349 35185 777 34061 347 lambda-128
ellipsoids-openmp 379 lambda-128 13542 197388 183846 1615849124475 1615849155695 31220 83 30976 161 lambda-128
ellipsoids-openmp 370 lambda-128 13537 197384 183847 1615849123614 1615849160038 36424 82 36121 221 lambda-128
ellipsoids-openmp 384 lambda-128 13546 197410 183864 1615849125649 1615849162147 36498 86 36159 253 lambda-128
ellipsoids-openmp 388 lambda-128 13548 197514 183966 1615849108549 1615849137136 28587 88 28281 218 lambda-128
ellipsoids-openmp 387 lambda-128 13548 197474 183926 1615849121771 1615849151995 30224 104 29900 220 lambda-128
ellipsoids-openmp 386 lambda-128 13547 197522 183975 1615849126216 1615849155746 29530 84 29241 205 lambda-128
ellipsoids-openmp 287 lambda-128 13473 197535 184062 1615849107217 1615849138836 31619 759 30540 320 lambda-128
ellipsoids-openmp 389 lambda-128 13549 197578 184029 1615849102556 1615849139637 37081 778 35981 322 lambda-128
ellipsoids-openmp 382 lambda-128 13544 197587 184043 1615849125117 1615849157186 32069 93 31740 236 lambda-128
ellipsoids-openmp 392 lambda-128 13551 197599 184048 1615849117458 1615849153462 36004 88 35721 195 lambda-128
ellipsoids-openmp 391 lambda-128 13550 197655 184105 1615849104878 1615849141757 36879 104 36541 234 lambda-128
ellipsoids-openmp 396 lambda-128 13553 197667 184114 1615849122103 1615849159142 37039 91 36720 228 lambda-128
ellipsoids-openmp 393 lambda-128 13551 197723 184172 1615849118733 1615849153779 35046 91 34721 234 lambda-128
ellipsoids-openmp 326 lambda-128 13501 197726 184225 1615849112970 1615849149905 36935 100 36560 275 lambda-128
ellipsoids-openmp 335 lambda-128 13507 197786 184279 1615849111668 1615849147890 36222 92 35900 230 lambda-128
ellipsoids-openmp 400 lambda-128 13556 197792 184236 1615849104937 1615849141403 36466 120 36120 226 lambda-128
ellipsoids-openmp 399 lambda-128 13555 197850 184295 1615849111900 1615849141635 29735 88 29400 247 lambda-128
ellipsoids-openmp 344 lambda-128 13515 197913 184398 1615849105331 1615849141599 36268 84 36001 183 lambda-128
ellipsoids-openmp 397 lambda-128 13554 197855 184301 1615849124797 1615849162642 37845 91 37541 213 lambda-128
ellipsoids-openmp 404 lambda-128 13559 197918 184359 1615849110929 1615849145395 34466 99 34180 187 lambda-128
ellipsoids-openmp 236 lambda-128 13437 197952 184515 1615849094940 1615849133274 38334 65 37996 273 lambda-128
ellipsoids-openmp 401 lambda-128 13557 198063 184506 1615849120260 1615849156918 36658 89 36301 268 lambda-128
ellipsoids-openmp 405 lambda-128 13559 198102 184543 1615849121864 1615849153061 31197 61 30941 195 lambda-128
ellipsoids-openmp 358 lambda-128 13524 198172 184648 1615849118552 1615849155017 36465 69 36176 220 lambda-128
ellipsoids-openmp 357 lambda-128 13523 198192 184669 1615849115104 1615849151945 36841 760 35821 260 lambda-128
ellipsoids-openmp 402 lambda-128 13557 198235 184678 1615849122129 1615849153098 30969 85 30680 204 lambda-128
ellipsoids-openmp 218 lambda-128 13423 198259 184836 1615849089198 1615849128458 39260 760 38240 260 lambda-128
ellipsoids-openmp 53 lambda-128 13245 198254 185009 1615849115031 1615849156234 41203 760 40160 283 lambda-128
ellipsoids-openmp 49 lambda-128 13240 198296 185056 1615849113892 1615849153080 39188 99 38861 228 lambda-128
ellipsoids-openmp 369 lambda-128 13536 198360 184824 1615849124766 1615849161555 36789 73 36479 237 lambda-128
ellipsoids-openmp 368 lambda-128 13535 198990 185455 1615849124613 1615849160974 36361 73 36078 210 lambda-128
ellipsoids-openmp 241 lambda-128 13441 203118 189677 1615849098895 1615849129341 30446 74 30159 213 lambda-128
ellipsoids-openmp 247 lambda-128 13446 203123 189677 1615849100077 1615849131597 31520 759 30500 261 lambda-128
ellipsoids-openmp 257 lambda-128 13452 204519 191067 1615849099591 1615849129187 29596 117 29241 238 lambda-128
ellipsoids-openmp 261 lambda-128 13455 204473 191018 1615849100330 1615849130095 29765 65 29459 241 lambda-128
ellipsoids-openmp 243 lambda-128 13443 205724 192281 1615849095603 1615849133780 38177 85 37860 232 lambda-128
ellipsoids-openmp 336 lambda-128 13508 205814 192306 1615849099116 1615849134104 34988 99 34680 209 lambda-128
ellipsoids-openmp 270 lambda-128 13461 205166 191705 1615849092018 1615849131708 39690 760 38640 290 lambda-128
ellipsoids-openmp 263 lambda-128 13456 205177 191721 1615849101017 1615849131617 30600 740 29561 299 lambda-128
ellipsoids-openmp 45 lambda-128 13236 206255 193019 1615849102586 1615849141976 39390 778 38300 312 lambda-128
ellipsoids-openmp 246 lambda-128 13445 206251 192806 1615849099948 1615849139907 39959 799 38860 300 lambda-128
ellipsoids-openmp 43 lambda-128 13233 206587 193354 1615849098943 1615849137943 39000 100 38661 239 lambda-128
ellipsoids-openmp 264 lambda-128 13457 206596 193139 1615849101574 1615849139926 38352 413 37701 238 lambda-128
ellipsoids-openmp 266 lambda-128 13458 207203 193745 1615849101911 1615849132483 30572 84 30217 271 lambda-128
ellipsoids-openmp 272 lambda-128 13462 206965 193503 1615849104420 1615849145134 40714 84 40401 229 lambda-128
ellipsoids-openmp 269 lambda-128 13460 207402 193942 1615849100029 1615849140318 40289 779 39202 308 lambda-128
ellipsoids-openmp 275 lambda-128 13464 207410 193946 1615849100308 1615849132771 32463 721 31481 261 lambda-128
ellipsoids-openmp 290 lambda-128 13475 208507 195032 1615849101510 1615849141055 39545 779 38461 305 lambda-128
ellipsoids-openmp 299 lambda-128 13481 208972 195491 1615849094529 1615849132530 38001 120 37680 201 lambda-128
ellipsoids-openmp 288 lambda-128 13473 208511 195038 1615849089259 1615849130389 41130 780 40080 270 lambda-128
ellipsoids-openmp 305 lambda-128 13486 208941 195455 1615849096029 1615849133842 37813 64 37560 189 lambda-128
ellipsoids-openmp 281 lambda-128 13468 209003 195535 1615849105461 1615849135530 30069 111 29760 198 lambda-128
ellipsoids-openmp 279 lambda-128 13467 208982 195515 1615849093096 1615849131519 38423 103 38119 201 lambda-128
ellipsoids-openmp 312 lambda-128 13491 210041 196550 1615849110221 1615849145579 35358 112 35000 246 lambda-128
ellipsoids-openmp 306 lambda-128 13487 211063 197576 1615849096158 1615849134852 38694 120 38360 214 lambda-128
ellipsoids-openmp 327 lambda-128 13501 211359 197858 1615849105448 1615849141635 36187 90 35881 216 lambda-128
ellipsoids-openmp 325 lambda-128 13500 211076 197576 1615849106224 1615849143270 37046 94 36719 233 lambda-128
ellipsoids-openmp 318 lambda-128 13496 211549 198053 1615849098401 1615849134730 36329 108 35961 260 lambda-128
ellipsoids-openmp 321 lambda-128 13498 211465 197967 1615849111032 1615849139191 28159 80 27880 199 lambda-128
ellipsoids-openmp 332 lambda-128 13505 211591 198086 1615849110634 1615849145844 35210 98 34881 231 lambda-128
ellipsoids-openmp 334 lambda-128 13507 211752 198245 1615849113185 1615849151597 38412 93 38081 238 lambda-128
ellipsoids-openmp 339 lambda-128 13511 212123 198612 1615849115183 1615849151402 36219 780 35141 298 lambda-128
ellipsoids-openmp 333 lambda-128 13506 212070 198564 1615849113146 1615849150354 37208 99 36900 209 lambda-128
ellipsoids-openmp 343 lambda-128 13514 212620 199106 1615849113833 1615849143564 29731 93 29401 237 lambda-128
ellipsoids-openmp 328 lambda-128 13502 212530 199028 1615849103870 1615849141780 37910 135 37560 215 lambda-128
ellipsoids-openmp 250 lambda-128 13448 212960 199512 1615849096637 1615849135065 38428 86 38120 222 lambda-128
ellipsoids-openmp 341 lambda-128 13513 212980 199467 1615849104586 1615849135623 31037 100 30720 217 lambda-128
ellipsoids-openmp 363 lambda-128 13532 213646 200114 1615849116904 1615849152488 35584 79 35281 224 lambda-128
ellipsoids-openmp 47 lambda-128 13238 214036 200798 1615849117055 1615849145685 28630 92 28320 218 lambda-128
ellipsoids-openmp 46 lambda-128 13237 214040 200803 1615849119629 1615849156264 36635 92 36320 223 lambda-128
ellipsoids-openmp 361 lambda-128 13525 214423 200898 1615849118293 1615849154105 35812 91 35521 200 lambda-128
ellipsoids-openmp 255 lambda-128 13451 214484 201033 1615849098857 1615849137472 38615 62 38299 254 lambda-128
ellipsoids-openmp 291 lambda-128 13475 215061 201586 1615849108431 1615849150232 41801 799 40660 342 lambda-128
ellipsoids-openmp 314 lambda-128 13493 216814 203321 1615849101031 1615849137911 36880 720 35900 260 lambda-128
ellipsoids-openmp 317 lambda-128 13495 216898 203403 1615849102947 1615849142226 39279 799 38201 279 lambda-128
ellipsoids-openmp 383 lambda-128 13545 217373 203828 1615849124593 1615849162404 37811 117 37481 213 lambda-128
ellipsoids-openmp 373 lambda-128 13539 216567 203028 1615849122585 1615849152915 30330 69 30061 200 lambda-128
ellipsoids-openmp 385 lambda-128 13547 218418 204871 1615849126115 1615849163415 37300 99 36901 300 lambda-128
ellipsoids-openmp 362 lambda-128 13526 229186 215660 1615849120360 1615849156568 36208 84 35920 204 lambda-128
mean-pack-ell 409 lambda-128 230405 241663 11258 1615849196491 1615849205126 8635 6221 300 2114 lambda-128
mean-pack-ell 406 lambda-128 229983 241705 11722 1615849196396 1615849203203 6807 6399 301 107 lambda-128
mean-pack-ell 408 lambda-128 230189 241688 11499 1615849196409 1615849203119 6710 6300 300 110 lambda-128
summary.js 410 lambda-128 241990 247976 5986 1615849207965 1615849209603 1638 406 1121 111 lambda-128
